StockCode,Description,TotalUnitsSold,TotalSales,MaterialCost,LaborCost,PackagingCost,OverheadPct,OverheadCost,ShouldCost,Vendor1Quote,Vendor2Quote,CostDiscrepancy_Vendor1,DiscrepancyPct_Vendor1,TotalDiscrepancyImpact_Vendor1,TotalVendor1Cost,CostDiscrepancy_Vendor2,DiscrepancyPct_Vendor2,TotalDiscrepancyImpact_Vendor2,TotalVendor2Cost
22254,FELT TOADSTOOL LARGE,594,706.02,4.576914076467577,2.9545676463538584,0.4664061064417954,0.17017570196870724,1.3610461756118504,9.358934004875081,8.65571246024626,9.817113026520712,-0.7032215446288212,-7.513906437020629,-417.71359750951984,5141.493201386278,0.4581790216456305,4.895632573185839,272.15833885750453,5831.365137753302
22255,FELT TOADSTOOL  SMALL,542,460.7,4.806562078019936,1.4847073902735246,0.4988530288312645,0.1629084756952584,1.1061685057906707,7.8962910029153965,7.737827961401548,8.25274227489908,-0.1584630415138486,-2.006803465770731,-85.88696850050594,4193.902755079639,0.3564512719836843,4.514160785767377,193.1965894151569,4472.986312995302
22256,FELT FARM ANIMAL CHICKEN,262,327.5,3.135905289374544,2.3266214190080037,0.3714400578583029,0.1267412212483061,0.7394040726753965,6.573370838916247,6.30982556978245,7.079314743162689,-0.2635452691337976,-4.0092864923051925,-69.04886051305498,1653.1742992830018,0.5059439042464415,7.696871462828598,132.55730291256768,1854.7804627086246
22257,FELT FARM ANIMAL SHEEP,283,194.39,3.646939862237477,2.678199397599223,0.6680973287416998,0.23866451376763934,1.6690374100751286,8.662273998653529,8.221801967053379,8.947533308771765,-0.4404720316001498,-5.084946881945978,-124.6535849428424,2326.769956676106,0.2852593101182368,3.2931226853661952,80.72838476346101,2532.15192638241
22258,FELT FARM ANIMAL RABBIT,722,543.9399999999999,2.0846188113222635,2.1013209184731285,0.5543312784335709,0.21434781425409638,1.0160667295859398,5.756337737814902,5.375617770143662,5.877462725580073,-0.38071996767124006,-6.613926857873369,-274.8798166586353,3881.196030043724,0.121124987765171,2.104202242503406,87.45224116645346,4243.528087868813
22259,FELT FARM ANIMAL HEN,384,240.96,4.969090191479418,1.3062890001679124,0.22734047123286993,0.17220337481617784,1.1197902714314887,7.622509934311688,7.2372086987542,8.138521200033406,-0.3853012355574883,-5.054781677923533,-147.9556744540755,2779.0881403216126,0.5160112657217173,6.769571573779956,198.14832603713944,3125.192140812828
22260,FELT EGG COSY BLUE RABBIT ,410,351.62,2.310850954842052,2.4562328746723328,0.4557216498042405,0.2020091542460255,1.0550545176686632,6.277859996987289,5.8216434223199185,6.8767082586527275,-0.4562165746673701,-7.267071500261331,-187.04879561362173,2386.8738031511666,0.5988482616654389,9.539050917873654,245.52778728282996,2819.4503860476184
22261,FELT EGG COSY WHITE RABBIT ,520,447.46,4.799561209472939,2.200502820199166,0.8483463308585364,0.23459240082032828,1.8411774291000214,9.689587789630663,8.743004082344571,10.355772466337807,-0.9465837072860914,-9.769081284335753,-492.22352778876757,4546.362122819177,0.6661846767071449,6.875263335970433,346.41603188771535,5385.00168249566
22262,FELT EGG COSY CHICKEN,924,788.52,3.77376327147329,2.46250117869475,0.751761227889495,0.1204261213542357,0.8415408283322718,7.829566506389806,7.294079604687028,8.476552808597074,-0.5354869017027779,-6.839291821146936,-494.7898971733668,6739.729554730814,0.6469863022072673,8.263373223527173,597.815343239515,7832.334795143696
22263,FELT EGG COSY LADYBIRD ,256,125.68,3.627078782076007,2.5394932457141746,0.7798966828639045,0.13755595760604666,0.9555281554744631,7.901996866128549,7.70000970114072,8.485348009671998,-0.20198716498782865,-2.556153443361069,-51.708714236884134,1971.2024834920244,0.5833511435434495,7.38232567572825,149.33789274712308,2172.2490904760316
22264,FELT FARM ANIMAL WHITE BUNNY ,1393,518.77,3.29440978855778,2.95082073536949,0.7584935392668188,0.18140518708849676,1.2705118739999304,8.27423593719402,7.861385385545168,8.768993314742515,-0.41285055164885165,-4.989591241809073,-575.1008184468503,10950.909842064419,0.49475737754849547,5.979493228184147,689.1970269250542,12215.207687436323
22265,EASTER DECORATION NATURAL CHICK,514,334.1,2.3073443410121555,2.1471265600534197,0.44877841710642663,0.2198515557028538,1.0779869905990718,5.981236308771074,5.4232853898568525,6.444611012346079,-0.5579509189142211,-9.328354375432788,-286.78677232190967,2787.568690386422,0.4633747035750053,7.747139214270769,238.17459763755272,3312.5300603458845
22266,EASTER DECORATION HANGING BUNNY,1861,563.35,2.1178481120192787,1.6832822253812036,0.2797311376614207,0.10543823431622912,0.4302788284196493,4.511140303481553,4.379412701750203,4.898775055742276,-0.13172760173134979,-2.9200510928398007,-245.14506682204194,8150.087037957128,0.3876347522607233,8.592832990841789,721.388273957206,9116.620378736376
22267,EASTER DECORATION EGG BUNNY ,828,654.7,2.2717017317456136,2.2969291138004744,0.41797374722647684,0.2476027225294541,1.2346968733483668,6.221301466120932,5.732991439061752,6.457577360032883,-0.48831002705918003,-7.849001205267878,-404.32070240500104,4746.9169115431305,0.23627589391195158,3.797853153373596,195.6364401590959,5346.8740541072275
22268,DECORATION SITTING BUNNY,1335,257.61,2.1525339175048908,1.1368814184852523,0.8654282401481275,0.1682359904323596,0.6989942241231488,4.85383780026142,4.463111426641318,5.081436382825779,-0.3907263736201019,-8.04984405533819,-521.619708782836,5958.25375456616,0.22759858256435894,4.689043843865175,303.8441077234192,6783.717571072415
22268,EASTER DECORATION SITTING BUNNY,503,408.83,4.228545657483636,2.7947946366431724,0.9843766382264569,0.15388467109325846,1.2322648863430987,9.239981818696364,8.535592848829053,9.590159191126682,-0.7043889698673116,-7.623272249757427,-354.3076518432577,4293.403202961013,0.3501773724303181,3.789805860026285,176.13921833245,4823.850073136721
22269,EGG CUP NATURAL CHICKEN,841,521.73,2.7254384070835553,1.2387620226763936,0.595077611793249,0.14390866567596577,0.6561196194056512,5.21539766095885,4.934685030238287,5.508366556172845,-0.2807126307205623,-5.382382110992345,-236.07932243599288,4150.0701104304,0.2929688952139955,5.617383644723521,246.3868408749702,4632.5362737413625
22270,HAPPY EASTER HANGING DECORATION,211,773.97,1.7024493679718873,1.6556856757716365,0.2077602839384338,0.12615350614763074,0.4498501981425335,4.0157455258244905,3.7891572751762306,4.380395957173738,-0.22658825064825994,-5.642495252528187,-47.81012088678285,799.5121850621847,0.36465043134924713,9.080516407333333,76.94124101469114,924.2635469636587
22271,FELTCRAFT DOLL ROSIE,1653,4716.870000000001,4.89185920549284,2.631490761252242,0.31203584970738324,0.2187360863395042,1.713881628450873,9.549267444903338,8.969752009932844,10.003970788181908,-0.5795154349704941,-6.068689963016951,-957.9390140062267,14827.00007241899,0.4547033432785703,4.761656806682652,751.6246264394767,16536.563712864692
22272,FELTCRAFT DOLL MARIA,194,553.1,4.5932505973719895,2.1946247566614234,0.45766446025301266,0.2433121247119145,1.7629276868988006,9.008467501185226,8.624733352335173,9.458506675289133,-0.38373414885005275,-4.259705091898989,-74.44442487691023,1673.1982703530236,0.4500391741039067,4.995735113044432,87.3075997761579,1834.950295006092
22273,FELTCRAFT DOLL MOLLY,4469,11762.99,4.747132991183245,1.7872710405548842,0.6628682788743598,0.16204671322680975,1.1662943221330804,8.36356663274557,7.739000722094858,9.106497061065262,-0.6245659106507127,-7.467698149320319,-2791.185054698035,34585.59422704192,0.742930428319692,8.882937877375467,3320.156084160704,40696.93536590066
22274,FELTCRAFT DOLL EMILY,1301,3732.15,4.982177379262524,1.9468713187500428,0.2600749166442512,0.24286310421301843,1.7459728776266705,8.935096492283488,8.600612600130434,9.482191972117134,-0.3344838921530542,-3.743483827420561,-435.1635436911235,11189.396992769694,0.5470954798336454,6.122994645957399,711.7712192635727,12336.331755724392
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,69,527.85,2.108633372268206,2.7090947864043606,0.9546858389679054,0.2235696423152551,1.2905365327480522,7.062950530388524,6.455718544653091,7.506757524680762,-0.6072319857354334,-8.597426572971202,-41.8990070157449,445.44457958106324,0.44380699429223824,6.28359199717947,30.62268260616444,517.9662692029726
22276,WASH BAG VINTAGE ROSE PAISLEY,253,645.15,2.8868470661593055,1.6800087721197843,0.4920669386275206,0.17215766912144775,0.870932353537644,5.929855130444255,5.70813584950388,6.45680634760291,-0.22171928094037519,-3.739033687383933,-56.094978077914924,1444.1583699244816,0.526951217158655,8.88640962665772,133.31865794113972,1633.5720059435364
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,355,728.62,4.15383466496432,2.7392993696243426,0.9300673743398584,0.20110392686891992,1.5732765240219926,9.396477932950512,8.955828300107768,9.953145384408089,-0.44064963284274405,-4.689519157997737,-156.43061965917414,3179.3190465382577,0.5566674514575762,5.924213896203783,197.61694526743958,3533.3666114648713
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,244,1207.8000000000002,3.936072163188273,1.176268861953383,0.8244174422056174,0.16524762687556943,0.9810352480625796,6.917793715409853,6.604117875877194,7.433339544098008,-0.31367583953265843,-4.5343335236193045,-76.53690484596865,1611.4047617140354,0.5155458286881549,7.452460277035174,125.7931821999098,1813.7348487599138
22279,POCKET BAG BLUE PAISLEY RED SPOT,480,578.41,2.0386356721894927,2.5535968744172615,0.8043498180124649,0.18380851123188285,0.9919377701808926,6.388520134800111,5.995781207202412,6.5600619512860865,-0.39273892759769957,-6.14757282298192,-188.5146852468958,2877.9749794571576,0.17154181648597522,2.6851573269924827,82.3400719132681,3148.8297366173215
22280,POCKET BAG PINK PAISELY BROWN SPOT,177,224.88,4.355415937467162,2.6950952661094725,0.6853756638257856,0.10870695055277557,0.8409446711765809,8.576831538579002,8.176809167263324,8.870935698225548,-0.4000223713156785,-4.663987738553085,-70.8039597228751,1447.2952226056084,0.2941041596465457,3.429053705015086,52.056436257438584,1570.155618585922
22281,EASTER TREE YELLOW BIRDS,109,648.5500000000001,2.285542001428312,1.3636353056746775,0.7014270536414757,0.20443952129507997,0.8894354728548859,5.240039833599351,4.7494870264454265,5.514356422232354,-0.49055280715392424,-9.361623627524345,-53.47025597977774,517.6940858825515,0.27431658863300346,5.235009605729983,29.900508160997376,601.0648500233266
22282,12 EGG HOUSE PAINTED WOOD,111,1425.27,2.283361651879181,1.8606930647444009,0.7104025881729985,0.10792369667262051,0.5239109776730531,5.3783682824696335,5.206927895729862,5.698849787902167,-0.17144038673977136,-3.1875910636050673,-19.02988292811462,577.9689964260147,0.3204815054325332,5.9587125425590015,35.57344710301118,632.5723264571405
22283,6 EGG HOUSE PAINTED WOOD,258,2058.94,3.3794104801269476,1.3309995493273112,0.7029771096204658,0.22256274203794743,1.2048182853854303,6.618205424460156,5.985794722172676,7.261883454557807,-0.6324107022874799,-9.55562213209883,-163.1619611901698,1544.3350383205504,0.643678030097651,9.725869609889838,166.06893176519395,1873.5659312759142
22284,HEN HOUSE DECORATION,901,1486.6499999999999,3.575289771945961,2.4132082579884355,0.642982585118689,0.2237420394190836,1.4837409971800963,8.115221612233182,7.400265076253493,8.907690293314555,-0.7149565359796881,-8.810067921028015,-644.175838917699,6667.638833704397,0.7924686810813739,9.765213064382342,714.0142816543179,8025.828954276414
22285,"DECORATION HEN ON NEST, HANGING",39,64.35,3.530301727432339,2.0706955361233135,0.9891312147863112,0.1355615931334322,0.8933683154780379,7.483496793820001,7.080459429177797,8.1427611837009,-0.40303736464220474,-5.3856823320221086,-15.718457221045984,276.13791773793406,0.6592643898808985,8.809576699830087,25.71131120535504,317.5676861643351
22285,HANGING HEN ON NEST DECORATION,795,1311.7499999999998,1.820203930892142,2.270646693416642,0.785832453940557,0.14854941715537004,0.7244284289253955,5.601111507174736,5.372322437392886,5.854550078755749,-0.22878906978185043,-4.084708356346475,-181.8873104765711,4270.996337727344,0.2534385715810128,4.524790682284596,201.48366440690518,4654.367312610821
22286,"DECORATION , WOBBLY RABBIT , METAL ",298,491.69999999999993,4.571113019206331,1.3929739339124223,0.8215571107140169,0.17219655678374401,1.168464543352055,7.954108607184826,7.207218804408571,8.726629637382922,-0.7468898027762547,-9.389987485229966,-222.5731612273239,2147.751203713754,0.7725210301980967,9.712226326659536,230.21126699903283,2600.5356319401108
22286,DECORATION WOBBLY RABBIT METAL ,753,375.57,2.4296001490604713,1.423491724104839,0.8979702520669395,0.18949943603987224,0.9003235933219081,5.651385718554158,5.502534916352986,6.0760719223529955,-0.14885080220117164,-2.6338814870214415,-112.08465405748224,4143.408792013799,0.4246862037988377,7.514726917409714,319.7887114605248,4575.282157531806
22287,"DECORATION , WOBBLY CHICKEN, METAL ",229,377.84999999999997,1.9533022244898146,1.0829946510198127,0.37251181018067936,0.14310304926129952,0.48781091727068565,3.8966196029609925,3.810459934657658,4.097043051407675,-0.08615966830333432,-2.2111388095944156,-19.73056404146356,872.5953250366038,0.20042344844668225,5.143521022539202,45.896969694290235,938.2228587723575
22287,DECORATION WOBBLY CHICKEN,521,256.11,4.61061827954142,1.6441350703914595,0.2670433272760486,0.18887296069478876,1.2317910474738856,7.753587724682813,7.354091978070692,8.343899321020544,-0.3994957466121205,-5.152398615938317,-208.13728398491477,3831.481920574831,0.590311596337731,7.61339933587815,307.55234169195785,4347.171546251703
22288,HANGING METAL RABBIT DECORATION,453,566.25,4.844780243804137,2.11948932266735,0.586315549278879,0.14466806098439483,1.0923285079932379,8.642913623743603,8.111369910714355,8.827196258328348,-0.5315437130292473,-6.150052356985302,-240.78930200224903,3674.450569553603,0.18428263458474525,2.132181838292222,83.4800334668896,3998.7199050227414
22289,HANGING METAL CHICKEN DECORATION,126,157.5,4.517446660429077,2.7158698279946574,0.6112645564954186,0.10832360816065911,0.8497533232943562,8.694334368213509,8.34057579442516,8.96987846975154,-0.3537585737883493,-4.068840221762011,-44.573580297332015,1050.9125500975701,0.2755441015380313,3.169237458193703,34.71855679379195,1130.2046871886942
22291,HANGING CHICK CREAM DECORATION,1243,1802.35,4.333306261537073,2.333854894917361,0.8633454239599343,0.10037913247478635,0.7559057176376642,8.286412298052033,7.675443420445227,9.002149974713774,-0.6109688776068065,-7.373141181382356,-759.4343148652605,9540.576171613417,0.7157376766617407,8.637485692450953,889.6619320905437,11189.67241856922
22292,HANGING CHICK  YELLOW DECORATION,1088,1520.0,3.793346932236576,1.8707926467995029,0.5550268634258686,0.1151726586877643,0.7162779340000672,6.935444376462015,6.515580582465652,7.43234046794679,-0.4198637939963632,-6.053884527159148,-456.81180786804316,7088.951673722629,0.49689609148477487,7.164589094985388,540.6229475354351,8086.386429126107
22293,HANGING CHICK GREEN DECORATION,821,1190.4499999999998,3.4280007971319875,2.906240228788276,0.6566824204354502,0.21883760502460273,1.5298769439108262,8.52080039026654,8.293227553385746,8.939474826303943,-0.22757283688079433,-2.6707917854847856,-186.83729907913215,6808.739821329697,0.41867443603740284,4.913557610335081,343.73171198670775,7339.308832395537
22294,HEART FILIGREE DOVE  SMALL,5439,6671.07,1.8044536596899354,2.4384904011516637,0.6216567508107667,0.24421469685750058,1.1880070125504338,6.0526078242028,5.910083642107221,6.4160870866012045,-0.14252418209557938,-2.3547565980677345,-775.1890264178562,32144.944929421174,0.3634792623984042,6.005333121781746,1976.9637081849205,34897.09766402395
22295,HEART FILIGREE DOVE LARGE,2737,4420.169999999999,2.9295862457474455,2.8603304057251,0.23056222700591286,0.1640449298921829,0.9876290355373665,7.008107914015824,6.827057155337279,7.655736781275484,-0.1810507586785448,-2.583447071590513,-495.53592650317717,18685.655434158132,0.6476288672596606,9.241137197166143,1772.5602096896912,20953.751570351
22296,HEART IVORY TRELLIS LARGE,3055,4988.829999999999,2.804409809543099,2.055175946544331,0.6921719172775311,0.17690259301749142,0.9821203282230169,6.533878001587978,6.017674493532726,6.994687906884532,-0.5162035080552521,-7.9004154642892805,-1577.001717108795,18383.99557774248,0.4608099052965535,7.052624875832689,1407.774260680971,21368.771555532243
22297,HEART IVORY TRELLIS SMALL,3863,4715.03,2.4091382431611414,1.5178085495862792,0.8624346286194018,0.12202722536101393,0.5844349260449825,5.373816347411806,4.936374386957343,5.65245916481737,-0.4374419604544624,-8.14024767826589,-1689.8382932355883,19069.214256816216,0.2786428174055642,5.185194271474631,1076.3972036376945,21835.4497536895
22299,PIG KEYRING WITH LIGHT & SOUND ,1316,1231.34,4.031970397910047,1.105653372729444,0.3260004384606431,0.18265470290202357,0.9979566566814886,6.461580865781624,5.969293441278277,6.653012517263926,-0.4922874245033464,-7.618683952565483,-647.8502506464039,7855.590168722213,0.19143165148230246,2.9626132591802823,251.92405335071004,8755.364472719328
22300,COFFEE MUG DOG + BALL DESIGN,1450,3047.3399999999997,3.2355650727756977,2.452169702967701,0.6754653871412766,0.12169823530104654,0.7743902306903969,7.137590393575072,6.6758231907265095,7.448073749400654,-0.4617672028485629,-6.4695111008923165,-669.5624441304162,9679.943626553439,0.31048335582558195,4.349974413004488,450.2008659470938,10799.70693663095
22301,COFFEE MUG CAT + BIRD DESIGN,2118,4529.34,1.7836617556767678,1.2426059960110682,0.6748884355571315,0.1916821496798245,0.7094455742718985,4.410601761516866,4.080394972906894,4.844019329078039,-0.33020678860997243,-7.4866606976642975,-699.3779782759216,8642.2765526168,0.43341756756117267,9.826721862372684,917.9784080945637,10259.632938987286
22302,COFFEE MUG PEARS  DESIGN,2288,4959.85,2.27064120682434,1.6055502565439344,0.33134797124508697,0.2399888001371281,1.009762340442511,5.217301775055872,4.851762084226926,5.5041962172898256,-0.3655396908289461,-7.006297634087527,-836.3548126166287,11100.831648711206,0.28689444223395366,5.498904502814222,656.414483831286,12593.600945159122
22303,COFFEE MUG APPLES DESIGN,2770,6124.15,3.8914056728085855,2.064941815767795,0.2987708589845888,0.12935478089545593,0.8091294633238955,7.064247810884864,6.708569688226244,7.472188039066974,-0.3556781226586203,-5.034904383033928,-985.2283997643783,18582.738036386694,0.4079402281821096,5.774715710758896,1129.9944320644436,20697.960868215516
22304,COFFEE MUG BLUE PAISLEY DESIGN,744,1268.06,1.7664580082160506,2.128833175559495,0.9840415543811878,0.21468455770856532,1.0475173908041013,5.926850128960835,5.695715148674381,6.281796396549002,-0.23113498028645374,-3.8997945832482026,-171.9644253331216,4237.61207061374,0.3549462675881667,5.988784259176131,264.08002308559605,4673.656519032457
22305,COFFEE MUG PINK PAISLEY DESIGN,684,1559.44,4.479224199170691,2.201166393974272,0.51497533572243,0.10352536342274861,0.74490287274566,7.940268801613054,7.613484306529944,8.660676064909017,-0.3267844950831096,-4.1155344138566665,-223.52059463684697,5207.6232656664815,0.7204072632959635,9.072832183585696,492.75856809443906,5923.902428397768
22306,SILVER MUG BONE CHINA TREE OF LIFE,1138,1303.29,3.2330128445489104,1.3325106606994013,0.38193738297882346,0.15632458619824316,0.7734097760840994,5.720870664311234,5.521520549338257,6.111687726036478,-0.19935011497297683,-3.484611463366785,-226.86043083924764,6283.490385146937,0.3908170617252438,6.831426275082489,444.7498162433274,6955.100632229512
22307,GOLD MUG BONE CHINA TREE OF LIFE,729,835.61,3.1820530206432682,1.7594748096432975,0.33705963556349994,0.11661227617457637,0.6155480993793649,5.89413556522943,5.319897947557494,6.339108395840757,-0.5742376176719359,-9.742524774276779,-418.6192232828413,3878.205603769413,0.4449728306113272,7.549416291615387,324.38519351565753,4621.210020567912
22308,TEA COSY BLUE STRIPE,145,356.89,3.5734272463083117,2.234388454233933,0.7340813708665881,0.1528713162393549,1.0000684160086493,7.541965487417482,6.816569466222999,7.927760277024898,-0.7253960211944825,-9.618129682569956,-105.18242307319997,988.4025726023349,0.38579478960741653,5.115308340392848,55.9402444930754,1149.5252401686103
22309,TEA COSY RED  STRIPE,293,709.38,4.386383380738022,2.9396377292675693,0.6875562378618231,0.12603053794583252,1.009955464022268,9.023532811889682,8.691021374454351,9.225001314588063,-0.33251143743533085,-3.684936314490968,-97.42585116855194,2546.469262715125,0.2014685026983809,2.2327009487117935,59.030271290625606,2702.9253851743024
22310,IVORY KNITTED MUG COSY ,531,841.79,2.7173322276576757,2.4552622753993774,0.7148416983899339,0.15599574851843312,0.9184150170992433,6.8058512185462305,6.4155105088915505,7.448853294343811,-0.39034070965468004,-5.735369421402942,-207.2709168266351,3406.6360802214135,0.6430020757975807,9.44778331394276,341.4341022485154,3955.3410992965637
22311,OFFICE MUG WARMER BLACK+SILVER ,1054,2925.5,3.8730565339567224,2.8452075141879156,0.2704048220091618,0.16262842091612956,1.1365561826588237,8.125225052812624,7.688504394451518,8.90467963477287,-0.4367206583611063,-5.374874609903036,-460.30357391260605,8103.6836317519,0.7794545819602465,9.593021447331246,821.5451293860998,9385.532335050606
22312,OFFICE MUG WARMER POLKADOT,503,1454.9900000000002,3.4800618739852687,2.524424116628354,0.9148276667987496,0.14508866841713774,1.0039140049144761,7.923227662326847,7.1642375093362,8.683320673818926,-0.7589901529906475,-9.579305118284987,-381.7720469542957,3603.6114671961086,0.7600930114920788,9.593224426784413,382.3267847805156,4367.71029893092
22313,OFFICE MUG WARMER PINK,553,1482.89,2.434598945592975,2.183433937784801,0.5114131174472387,0.19849329242096936,1.0181606249993314,6.147606625824346,5.6584114685015034,6.734672117266771,-0.48919515732284236,-7.957489590629835,-270.52492199953184,3129.1015420813314,0.5870654914424254,9.549496693173735,324.64721676766123,3724.2736808485242
22314,OFFICE MUG WARMER CHOC+BLUE,517,1434.0900000000001,4.575204952243054,1.384046738272689,0.45069552514428635,0.23782780768883646,1.524463693701586,7.934410909361615,7.546167047283157,8.610576291628165,-0.3882438620784585,-4.893165560916176,-200.72207669456304,3901.368363445392,0.6761653822665501,8.521935528556497,349.5775026318064,4451.667942771762
22315,200 RED + WHITE BENDY STRAWS,761,914.77,4.290991075624248,2.333371303785026,0.5698891577981914,0.16008930611579086,1.151722736614005,8.34597427382147,8.085033642551084,8.969983441076351,-0.2609406312703868,-3.126544879114596,-198.57582039676436,6152.710601981375,0.6240091672548811,7.476768400930603,474.8709762809645,6826.157398659104
22316,200 BENDY SKULL STRAWS,638,706.3000000000001,3.8045814213044893,2.246759131919814,0.5120528525981026,0.12885147347125323,0.8457029113117241,7.40909631713413,7.211708150295107,8.057842669494205,-0.1973881668390236,-2.6641328225487855,-125.93365044329705,4601.069799888278,0.6487463523600745,8.756079346138293,413.90017280572755,5140.903623137303
22317,FIVE CATS HANGING DECORATION,172,506.32000000000005,4.477036051829847,2.204938340914533,0.8908616025113167,0.1406084137293975,1.0648044567257866,8.637640451981483,8.119671901198156,9.22537746000357,-0.5179685507833263,-5.996644033319352,-89.09059073473212,1396.5835670060828,0.5877370080220867,6.804369912008311,101.09076537979891,1586.764923120614
22318,FIVE HEART HANGING DECORATION,396,1161.0000000000002,4.535529703359308,1.9795717359764815,0.9434087801583138,0.22810012352445536,1.7012871023750176,9.15979732186912,8.643532262976924,9.441457142664003,-0.5162650588921966,-5.636206138094431,-204.44096332130988,3422.838776138862,0.28165982079488217,3.07495691113619,111.53728903477334,3738.817028494945
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,1346,587.86,3.9792704185026215,2.0573132079785514,0.442762573159685,0.18574595849052217,1.2035123702442134,7.682858569885072,7.426588912672404,8.076969647841429,-0.2562696572126679,-3.3356029514480765,-344.938958608251,9996.188676457055,0.3941110779563566,5.129745320331363,530.473510929256,10871.601145994562
22320,BIRDS MOBILE VINTAGE DESIGN,183,1100.21,4.429546649272853,1.6688850542362081,0.8911486459679638,0.1682516548460436,1.1760084604788972,8.16558880995592,7.700231642865898,8.963396175304908,-0.4653571670900227,-5.699003194021165,-85.16036157747416,1409.1423906444593,0.7978073653489872,9.770359295783521,145.99874785886465,1640.3015000807982
22321,BIRD DECORATION RED RETROSPOT,760,646.0,3.941150115842493,2.0386253852846066,0.8252185036264537,0.12244550822633901,0.8332409493892388,7.638234954142792,7.190242407216981,8.005565502947857,-0.4479925469258115,-5.865131795701457,-340.4743356636167,5464.584229484905,0.36733054880506444,4.809102508765239,279.171217091849,6084.229782240371
22322,BIRD DECORATION GREEN POLKADOT,390,331.5,3.8804927011610513,1.3951118113569565,0.9446461378758095,0.1674590962485673,1.0416375523545116,7.261888202748329,7.061508910178463,7.911291509902618,-0.20037929256986597,-2.759327697912377,-78.14792410224773,2753.9884749696007,0.6494033071542891,8.942623309850962,253.26728979017273,3085.403688862021
22323,PINK POLKADOT KIDS BAG,1,1.95,3.665139823753145,2.6103487947207533,0.3966002497487103,0.141773800503608,0.9459273961457358,7.618016264368345,7.3376322632723445,7.8271835096868045,-0.28038400109600037,-3.680538231552971,-0.28038400109600037,7.3376322632723445,0.20916724531845965,2.7456917661989655,0.20916724531845965,7.8271835096868045
22324,BLUE POLKADOT KIDS BAG,228,456.35999999999996,4.134508238451744,1.3715539093974156,0.6615673200967833,0.2414744691780024,1.489325051858852,7.6569545198047955,7.448117226988514,8.0148000487867,-0.20883729281628138,-2.727419789109645,-47.61490276211215,1698.1707277533812,0.3578455289819047,4.673470739003783,81.58878060787427,1827.3744111233677
22325,MOBILE VINTAGE HEARTS ,153,755.2500000000001,2.055117868525758,1.1699325797789328,0.4196356677923557,0.2326105164123597,0.8477923196262915,4.492478435723338,4.121668207132161,4.708460023900457,-0.37081022859117674,-8.25402356175077,-56.73396497445004,630.6152356912206,0.21598158817711965,4.807626597819034,33.04518299109931,720.39438365677
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,8100,22175.52,4.58304765719625,1.8724920527143147,0.8592755923874995,0.1125853812742297,0.8235412697597974,8.138356572057862,7.665925289895889,8.334720495166689,-0.47243128216197317,-5.804996106757145,-3826.693385511983,62093.994848156704,0.19636392310882655,2.4128203448718395,1590.5477771814951,67511.23601085017
22327,ROUND SNACK BOXES SET OF 4 SKULLS,832,2358.4,4.551452347108312,2.316614879012124,0.20425935245685142,0.17749802338918644,1.2553239884602763,8.327650567037564,8.056150590285313,8.573545655683171,-0.271499976752251,-3.26022297125314,-225.88798065787284,6702.71729111738,0.24589508864560727,2.9527546414940504,204.58471375314525,7133.189985528398
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6481,17604.99,1.602365490620957,1.8754336498670827,0.6518553303091169,0.13375875182720082,0.5523774274914472,4.682031898288605,4.255460522349863,4.84802499066332,-0.4265713759387415,-9.110817380263121,-2764.6090874589836,27579.639645349464,0.16599309237471527,3.5453216889741768,1075.8012316805296,31420.049964488975
22329,ROUND CONTAINER SET OF 5 RETROSPOT,1387,2182.95,4.390358626976669,1.5535082639026172,0.4713627450175344,0.16161656342864358,1.0368073673592324,7.452037003256052,7.180581445241309,8.100552366090918,-0.2714555580147433,-3.6427027656483055,-376.50885896644894,9959.466464549696,0.6485153628348659,8.702524726480924,899.4908082519589,11235.466131768104
22331,WOODLAND PARTY BAG + STICKER SET,1768,2750.96,1.9510445361570583,2.1163423677808817,0.4581469656622562,0.23152719973771846,1.0477841841467346,5.573318053746931,5.097567757263538,5.71305317123587,-0.47575029648339306,-8.536212932681046,-841.126524182639,9012.499794841935,0.1397351174889394,2.507215919518459,247.05168772044487,10100.678006745018
22332,SKULLS PARTY BAG + STICKER SET,982,1562.6999999999998,2.6729159899069965,1.6940046708243999,0.7159250590919337,0.1791271779832817,0.9104758099163552,5.993321529739685,5.781454619392913,6.256404803772876,-0.21186691034677185,-3.5350499601174263,-208.05330596052997,5677.38843624384,0.26308327403319076,4.389607210755095,258.3477751005933,6143.789517304964
22333,RETROSPOT PARTY BAG + STICKER SET,4391,6749.23,4.102278897020627,2.865735380253266,0.8811875594511951,0.15013229400561398,1.1784186778606163,9.027620514585704,8.56685144063386,9.215521409846286,-0.46076907395184463,-5.10399249954505,-2023.2370037225498,37617.04467582328,0.18790089526058118,2.081400020714144,825.072831089212,40465.35451063504
